BLK10,CTU_CODE,CTU_ID,CTU_NAME,CO_CODE,COUNTY,TR10
270030509023001,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023002,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023003,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023004,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023005,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023006,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023007,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023008,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023009,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023010,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023011,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023012,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023013,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023014,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023015,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023016,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023017,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023018,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023019,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023020,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023021,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023022,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023023,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023024,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023025,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023026,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023027,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023028,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023029,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023030,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023031,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509023032,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024000,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024001,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024002,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024003,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024004,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024005,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024006,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024007,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024008,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024009,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024010,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024011,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024012,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024013,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024014,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024015,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030509024016,11494,02393526,Circle Pines city,003,Anoka,27003050902
270030510011000,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011001,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011002,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011003,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011004,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011005,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011006,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011007,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011008,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011009,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011010,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011011,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011012,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011013,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011014,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011015,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011016,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011017,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011018,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011019,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011020,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011021,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011022,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011023,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011024,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011025,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011026,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011027,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011028,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011029,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011030,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011031,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011032,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011033,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011034,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011035,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011036,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011037,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011038,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011039,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011040,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011041,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011042,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011043,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011044,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011045,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011046,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011047,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011048,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011049,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011050,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011051,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011052,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011053,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011054,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011055,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011056,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510011057,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012000,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012001,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012002,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012003,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012004,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012005,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012006,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012007,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012008,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012009,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012010,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012011,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012012,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012013,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012014,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012015,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012016,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012017,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012018,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012019,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012020,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012021,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012022,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012023,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012024,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012025,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012026,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012027,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012028,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012029,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012030,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012031,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012032,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012033,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012034,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012035,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510012036,61996,02395934,Spring Lake Park city,003,Anoka,27003051001
270030510021000,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021001,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021002,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021003,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021004,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021005,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021006,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021007,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021008,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021009,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021010,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021011,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021012,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021013,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021014,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021015,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021016,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021017,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021018,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021019,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510021020,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022000,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022001,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022002,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022003,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022004,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022005,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022006,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022007,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022008,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022009,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022010,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022011,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022012,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022013,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022014,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022015,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022016,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022017,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022018,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022019,22814,02394826,Fridley city,003,Anoka,27003051002
270030510022020,22814,02394826,Fridley city,003,Anoka,27003051002
270030510022021,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022022,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022023,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022024,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022025,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022026,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022027,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510022028,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023000,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023001,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023002,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023003,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023004,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023005,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023006,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023007,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023008,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023009,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023010,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023011,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023012,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023013,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023014,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023015,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023016,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023017,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023018,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023019,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023020,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023021,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023022,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023023,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023024,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030510023025,61996,02395934,Spring Lake Park city,003,Anoka,27003051002
270030511011000,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011001,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011002,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011003,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011004,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011005,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011006,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011007,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011008,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011009,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011010,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011011,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011012,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011013,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011014,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011015,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011016,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011017,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011018,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011019,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011020,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011021,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011022,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011023,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011024,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011025,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011026,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011027,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011028,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011029,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011030,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011031,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011032,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011033,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011034,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011035,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011036,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011037,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011038,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011039,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011040,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011041,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011042,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011043,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011044,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011045,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011046,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011047,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011048,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011049,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011050,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011051,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011052,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011053,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011054,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011055,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011056,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011057,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011058,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011059,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011060,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011061,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011062,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011063,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011064,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011065,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011066,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011067,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011068,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011069,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011070,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011071,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011072,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011073,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011074,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011075,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011076,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011077,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011078,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011079,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011080,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011081,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011082,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011083,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011084,22814,02394826,Fridley city,003,Anoka,27003051101
270030511011085,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012000,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012001,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012002,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012003,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012004,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012005,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012006,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012007,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012008,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012009,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012010,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012011,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012012,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012013,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012014,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012015,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012016,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012017,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012018,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012019,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012020,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012021,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012022,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012023,22814,02394826,Fridley city,003,Anoka,27003051101
270030511012024,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013000,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013001,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013002,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013003,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013004,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013005,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013006,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013007,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013008,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013009,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013010,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013011,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013012,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013013,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013014,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013015,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013016,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013017,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013018,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013019,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013020,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013021,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013022,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013023,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013024,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013025,22814,02394826,Fridley city,003,Anoka,27003051101
270030511013026,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014000,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014001,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014002,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014003,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014004,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014005,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014006,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014007,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014008,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014009,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014010,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014011,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014012,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014013,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014014,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014015,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014016,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014017,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014018,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014019,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014020,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014021,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014022,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014023,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014024,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014025,22814,02394826,Fridley city,003,Anoka,27003051101
270030511014026,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015000,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015001,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015002,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015003,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015004,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015005,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015006,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015007,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015008,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015009,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015010,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015011,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015012,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015013,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015014,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015015,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015016,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015017,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015018,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015019,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015020,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015021,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015022,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015023,22814,02394826,Fridley city,003,Anoka,27003051101
270030511015024,22814,02394826,Fridley city,003,Anoka,27003051101
270030511021000,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021001,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021002,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021003,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021004,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021005,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021006,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021007,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021008,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021009,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021010,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021011,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021012,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021013,22814,02394826,Fridley city,003,Anoka,27003051102
270030511021014,22814,02394826,Fridley city,003,Anoka,27003051102
